"";"pred";"obs"
"71";0,869089722633362;0,859225174018318
"72";0,321419984102249;0,347576936528639
"73";0,247429847717285;0,250529481762289
"74";0,173220857977867;0,158963502154317
"75";0,426060259342194;0,410738754472125
"76";0,412928760051727;0,502180142075001
"77";0,567288875579834;0,602591281988072
"78";0,452461868524551;0,474149743967852
"79";0,470677465200424;0,513766052417243
"80";0,614023268222809;0,66301233743646
"81";0,650698781013489;0,593746146598882
"82";0,202074453234673;0,192973718524323
"83";0,529521584510803;0,480877051971522
"84";0,0935452952980995;0,0686433304757277
"85";0,364127278327942;0,378597256225171
"86";0,140924841165543;0,139404513252884
"87";0,347091495990753;0,283667628844341
"88";0,306235641241074;0,325650923773537
"89";0,108158960938454;0,102279808204306
"90";0,429608523845673;0,515385598988055
"91";0,280929386615753;0,271209674130053
"92";0,385956764221191;0,385449118860075
"93";0,456033706665039;0,443876914012132
"94";0,40532311797142;0,436900496745995
"95";0,923800528049469;1
"96";0,679944097995758;0,626385975492363
"97";0,420762062072754;0,461318075528045
"98";0,760275423526764;0,559985051949297
"99";0,432801097631454;0,403014835007221
"100";0,409754753112793;0,526722337778057
"101";0,272738128900528;0,207798684634326
"102";0,483421564102173;0,484240712202335
"103";0,423988223075867;0,43403511732989
"104";0,645650625228882;0,730285317809526
"105";0,854350209236145;0,801918507584864
"106";0,36719936132431;0,376230219913547
"107";0,744560956954956;0,989410763408765
"108";0,720822215080261;0,677339010273801
"109";0,332847982645035;0,267970605904338
"110";0,198268324136734;0,0832191374914448
"111";0,099678635597229;0,150367513401458
"112";0,630606591701508;0,721938463235043
"113";0,650407135486603;0,594867362523168
"114";0,178153723478317;0,196835672027798
"115";0,269819915294647;0,274947060544339
"116";0,282018631696701;0,284664265221484
"117";0,294527530670166;0,280553140165769
"118";0,86517608165741;0,970100896227754
"119";0,124494634568691;0,136539183668598
"120";0,628653466701508;0,577675372559496
"121";0,239793986082077;0,291516140314343
"122";0,267722904682159;0,293509400610674
"123";0,263462245464325;0,240687685080047
"124";0,912348210811615;0,899090591730175
"125";0,635659515857697;0,709729667615041
"126";0,235052227973938;0,24903451473862
"127";0,222746163606644;0,19023296848718
"128";0,416555225849152;0,361903571992116
"129";0,338993281126022;0,317677845214348
"130";0,477933436632156;0,458826472127232
"131";0,250193208456039;0,282297253825769
"132";0,9169881939888;0,933972902304046
"133";0,506676971912384;0,521739130976433
"134";0,312693685293198;0,311573447404347
"135";0,442038774490356;0,347452344523542
"136";0,359964907169342;0,397533359848844
"137";0,366460293531418;0,344462447850067
"138";0,289898663759232;0,362401902638642
"139";0,0883997827768326;0,0311448867857204
"140";0,464443176984787;0,451974609492329
"141";0,190298646688461;0,262489105830051
"142";0,832164883613586;0,869191475499974
"143";0,776836037635803;0,65329514521727
"144";0,0991115123033524;0,0706366032300138
"145";0,484765291213989;0,512893995587243
"146";0,347776412963867;0,318799061138634
"147";0,104491338133812;0,112869069711451
"148";0,490895807743073;0,490718848653765
"149";0,124567314982414;0,122710853935738
"150";0,385630518198013;0,315809152007204
"151";0,139231145381927;0,149246297477172
"152";0,145349979400635;0,0921888648857323
"153";0,379481077194214;0,268593491182098
"154";0,57174289226532;0,619284941305218
"155";0,715687990188599;0,605581166203592
