"";"pred";"obs"
"136";0,201802253723145;0,196835672027798
"137";0,494802802801132;0,543291392632151
"138";0,181941002607346;0,185498933237796
"139";0,298948496580124;0,341223367166398
"140";0,277336090803146;0,334246924984351
"141";0,157115578651428;0,163074627210032
"142";0,278150796890259;0,277189492392911
"143";0,204097256064415;0,217266730217185
"144";0,483977437019348;0,418961004583556
"145";0,286912858486176;0,263984060395766
"146";0,612112581729889;0,600224233218493
"147";0,869089722633362;0,859225174018318
"148";0,300253987312317;0,281051445896386
"149";0,577188789844513;0,60956769925421
"150";0,379095613956451;0,359411993507213
"151";0,338611841201782;0,289398275554959
"152";0,81465357542038;0,717079860896471
"153";0,874909281730652;0,816494389348309
"154";0,471904456615448;0,485486482757854
"155";0,615763127803802;0,523981562825005
"156";0,174630537629128;0,187367651360848
"157";0,499090433120728;0,460570573329278
"158";0,18043951690197;0,234832446364331
"159";0,140794038772583;0,173788480722274
"160";0,384966552257538;0,407998041808846
"161";0,102085039019585;0,10028653545002
"162";0,477171212434769;0,431543563760896
"163";0,102507993578911;0,0887006375657316
"164";0,445990175008774;0,529961381087863
"165";0,826881468296051;0,732029419011571
"166";0,4419986307621;0,482994879357042
"167";0,425654202699661;0,443378583365606
"168";0,656308650970459;0,664258170281753
"169";0,485408991575241;0,499439379579902
"170";0,39753657579422;0,388189893813128
"171";0,443078905344009;0,480005007599477
"172";0,578113317489624;0,625015588015836
"173";0,465428411960602;0,460446018698044
"174";0,259179472923279;0,350317699023737
"175";0,649930715560913;0,658652078202369
"176";0,422709286212921;0,436402166099468
"177";0,695205807685852;0,692537677651369
"178";0,476012974977493;0,511399053479483
"179";0,0840393602848053;0,0671483759100131
"180";0,302741408348083;0,291765299408628
"181";0,571199655532837;0,610439805916029
"182";0,378158301115036;0,346206573968022
"183";0,591668963432312;0,666500602130325
"184";0,620928227901459;0,636975212083598
"185";0,409437596797943;0,411237085118652
"186";0,411902636289597;0,490095913544186
"187";0,325091898441315;0,327644196527824
"188";0,179477125406265;0,164943320417175
"189";0,319019645452499;0,313940471258016
"190";0,478677928447723;0,536190358445007
"191";0,0669498816132545;0,0492089211214382
"192";0,219785451889038;0,232839173610045
"193";0,415065556764603;0,387068677888842
"194";0,210258290171623;0,154104899815744
"195";0,110624432563782;0,119970103898595
"196";0,223847359418869;0,212906446067184
"197";0,505842387676239;0,408247151071313
"198";0,335959583520889;0,350193119476594
"199";0,0752305909991264;0,0574311712328684
"200";0,415065556764603;0,387068677888842
"201";0,332300186157227;0,267970605904338
"202";0,481195956468582;0,459698528957232
"203";0,59019136428833;0,256260128472907
"204";0,249671459197998;0,231593378138617
"205";0,9169881939888;0,933972902304046
"206";0,437793046236038;0,451849992571322
"207";0,479748010635376;0,482371994079282
"208";0,769074141979218;0,742369496508521
"209";0,627211689949036;0,482371994079282
"210";0,538805961608887;0,621278214059505
"211";0,3325215280056;0,3683817209015
"212";0,485535681247711;0,488476416805193
"213";0,191601470112801;0,210165708487996
"214";0,351387172937393;0,380092198332931
"215";0,146120741963387;0,135667126838598
"216";0,179883345961571;0,185748104790036
"217";0,683315634727478;0,736638849797903
"218";0,145755127072334;0,184876047960036
"219";0,689194917678833;0,629002133524408
"220";0,195493310689926;0,188239708190849
"221";0,375071376562119;0,373738666344554
"222";0,134742438793182;0,219260002971471
"223";0,413443148136139;0,40986671010008
"224";0,141638323664665;0,130310206311454
"225";0,286393582820892;0,321041492987205
"226";0,662322402000427;0,624018926722784
"227";0,14336496591568;0,164320422681461
"228";0,412634164094925;0,511523608110717
"229";0,164396688342094;0,138657035970027
"230";0,5314040184021;0,46156723462233
"231";0,295652955770493;0,266226504702292
"232";0,417090505361557;0,464058838023143
"233";0,117223858833313;0,115236081107165
"234";0,542751431465149;0,525601109395817
"235";0,484173953533173;0,423196709186414
"236";0,478391766548157;0,457456084650706
"237";0,190932467579842;0,189983809392894
"238";0,474460422992706;0,435156333254175
"239";0,202221676707268;0,212034389237184
"240";0,602706730365753;0,54690421195725
"241";0,394786298274994;0,385947449506601
"242";0,383419305086136;0,315809152007204
"243";0,259659111499786;0,249408253380049
"244";0,452069997787476;0,522611187806433
"245";0,402213364839554;0,387068677888842
"246";0,426060259342194;0,410738754472125
"247";0,482492625713348;0,44686684805947
"248";0,197292253375053;0,194717819726369
"249";0,819401562213898;0,827457352123019
"250";0,190388813614845;0,232216263416376
"251";0,27487725019455;0,322785606647206
"252";0,089372955262661;0,0320169436157205
"253";0,19972562789917;0,152111627061458
"254";0,54612123966217;0,440388699150086
"255";0,518750190734863;0,471782757488047
"256";0,640560328960419;0,605705770666644
"257";0,205641537904739;0,229226366742902
"258";0,218395173549652;0,259250025146382
"259";0,195386037230492;0,242805537381476
"260";0,339527070522308;0,329762048829252
"261";0,84989982843399;0,824342863444447
"262";0,196828246116638;0,238569832778618
"263";0,157367005944252;0,163074627210032
"264";0,413964301347733;0,392051822400693
"265";0,656140863895416;0,659399518111362
"266";0,461712241172791;0,462314686989278
"267";0,885591149330139;0,911548546444464
"268";0,507484197616577;0,540301508416632
"269";0,344157129526138;0,351812641131497
"270";0,209508806467056;0,216270106297997
"271";0,462486743927002;0,436152994547228
"272";0,75368994474411;0,741622056599528
"273";0,631889402866364;0,639840541667884
"274";0,679319083690643;0,60657781503869
"275";0,387083888053894;0,328267106721493
"276";0,220515057444572;0,243926753305762
"277";0,772374093532562;0,75507662277505
"278";0,544804930686951;0,63772270182441
"279";0,460860401391983;0,382583801733744
"280";0,855650544166565;0,793197976658726
"281";0,378124952316284;0,379220141502931
"282";0,182439237833023;0,189859229845751
"283";0,458613276481628;0,515759325171529
"284";0,525112628936768;0,579544028392775
"285";0,101009614765644;0,0916905466971607
"286";0,284759104251862;0,290021198206583
"287";0,0684431493282318;0
"288";0,712382376194;0,688551132142796
"289";0,74496066570282;0,683941713814419
"290";0,148308709263802;0,155350695287173
"291";0,642665565013885;0,634981939329312
"292";0,632478594779968;0,630746234726454
"293";0,473099261522293;0,435280937717228
"294";0,342480212450027;0,261866208094337
"295";0,745071232318878;0,72094185177381
"296";0,485079050064087;0,497072393100097
"297";0,625249922275543;0,66363522271422
"298";0,88423079252243;0,889124190584881
"299";0,407290309667587;0,464806277932136
"300";0,662565290927887;0,67920766610708
"301";0,454811066389084;0,426809528511512
"302";0,772422075271606;0,741995770325047
"303";0,263392388820648;0,243303868028002
"304";0,271525204181671;0,276192856015768
"305";0,402778267860413;0,446991402690704
"306";0,168170362710953;0,162077990832889
"307";0,641708314418793;0,620281552766452
"308";0,510218739509583;0,435280937717228
"309";0,428471356630325;0,39952663260313
"310";0,447273164987564;0,440887029796612
"311";0,74989527463913;0,715958644972185
"312";0,671463787555695;0,72243679388157
"313";0,643701136112213;0,638470204023177
"314";0,0754685774445534;0,0731281941728714
"315";0,181393921375275;0,163323786304318
"316";0,0664888024330139;0,030521989050006
"317";0,118934288620949;0,0908184898671606
"318";0,273190706968307;0,260246661523525
"319";0,447264701128006;0,422573823908654
"320";0,356371343135834;0,332129072682922
"321";0,412838578224182;0,32727047034435
"322";0,287488907575607;0,263984060395766
"323";0,719961583614349;0,798430292722818
"324";0,36316129565239;0,389684835920888
"325";0,329689025878906;0,296748481294344
"326";0,464443176984787;0,41634484655151
"327";0,63648134469986;0,617042509456647
"328";0,718033075332642;0,733898137134624
"329";0,419838190078735;0,423196709186414
"330";0,120061062276363;0,126199081255739
"331";0,509039044380188;0,49333500668581
"332";0,481038749217987;0,429425686543558
"333";0,537192583084106;0,55923759958235
"334";0,900888621807098;0,894979441758551
"335";0,367686897516251;0,337859744309449
"336";0,378255307674408;0,470038643828046
"337";0,48637118935585;0,480005007599477
"338";0,755145847797394;0,76242681605648
"339";0,674670934677124;0,703251531163611
"340";0,458890408277512;0,476392188274379
"341";0,543352067470551;0,532577588951728
"342";0,271187663078308;0,284664265221484
"343";0,561736583709717;0,54690421195725
"344";0,505471050739288;0,515385598988055
"345";0,655006527900696;0,676217794349515
"346";0,219565644860268;0,204559616408611
"347";0,209878951311111;0,217266730217185
"348";0,415189027786255;0,437274210471514
"349";0,605902433395386;0,599601347940734
"350";0,385604172945023;0,47776256329295
"351";0,501710593700409;0,578796588483782
"352";0,461124002933502;0,458701917495999
"353";0,462132155895233;0,361529845808642
"354";0,841868221759796;0,814376462299152
"355";0,733662724494934;0,722063067698096
"356";0,26249885559082;0,252896468242095
"357";0,474056780338287;0,45396786978866
"358";0,514259517192841;0,41783978865927
"359";0,364877998828888;0,382832960828029
"360";0,380168974399567;0,297745117671487
"361";0,335308969020844;0,283916800396582
"362";0,796395778656006;0,779494251388919
"363";0,334545969963074;0,369752071004163
"364";0,505065619945526;0,572443006663585
"365";0,32367131114006;0,31693036793149
"366";0,288323730230331;0,267347720626578
"367";0,242654010653496;0,273452118436579
"368";0,500454485416412;0,486358539587854
"369";0,152585670351982;0,181387808182081
"370";0,401444017887115;0,360533209431499
"371";0,416441708803177;0,374610723174554
"372";0,829013109207153;0,841036472929774
"373";0,0756099447607994;0,0123333751671453
"374";0,928421258926392;0,880279055195691
"375";0,124611362814903;0,105394296882878
"376";0,308441251516342;0,266724810432909
"377";0,650184571743011;0,615422962885834
"378";0,0695401579141617;0,0713840805128711
"379";0,935083389282227;0,958888811732623
"380";0,536651074886322;0,577924531653782
"381";0,775493383407593;0,772019491018301
"382";0,4022136926651;0,363896869662311
"383";0,494042962789536;0,462065515437038
"384";0,82869964838028;0,740874554400761
"385";0,473721235990524;0,524106179746012
"386";0,44510692358017;0,48012956223071
"387";0,20765383541584;0,196835672027798
"388";0,124004654586315;0,0959262513000187
"389";0,364183485507965;0,384452470024977
"390";0,379965573549271;0,369253765273546
"391";0,130852952599525;0,195216150372895
"392";0,642577350139618;0,60657781503869
"393";0,253809630870819;0,198704390150851
"394";0,715623438358307;0,677837340920327
"395";0,656387150287628;0,648436555336653
"396";0,339704751968384;0,289398275554959
"397";0,428818821907043;0,453095825416615
"398";0,270565181970596;0,281425196995769
"399";0,630780637264252;0,654914704246037
"400";0,253935247659683;0,263984060395766
"401";0,731049358844757;0,662389452158701
"402";0,534543395042419;0,520742519515199
"403";0,404521882534027;0,390681447382121
"404";0,504303157329559;0,59100537164583
"405";0,498471200466156;0,403762337205988
"406";0,110020697116852;0,141771524648599
"407";0,296908110380173;0,276691186662294
"408";0,418194860219955;0,540426063047865
"409";0,178708016872406;0,164943320417175
"410";0,197564676403999;0,20904449256371
"411";0,272591590881348;0,349570196824971
"412";0,588915526866913;0,644948290642788
"413";0,455282390117645;0,456833199372946
"414";0,409830719232559;0,526722337778057
"415";0,14193893969059;0,076741001040015
"416";0,341123223304749;0,291391548309245
"417";0,389648586511612;0,391179778028648
"418";0,360652476549149;0,318799061138634
"419";0,117742769420147;0,129562729028597
"420";0,0900388658046722;0,152734524797173
"421";0,373476684093475;0,393920540523746
"422";0,479466825723648;0,429425686543558
"423";0,27088651061058;0,285162570952101
"424";0,681345522403717;0,568581065618066
"425";0,250273317098618;0,291017834583726
"426";0,401559621095657;0,451351711756614
"427";0,426788479089737;0,414102414702938
"428";0,38137087225914;0,377476040300885
"429";0,669410705566406;0,658153747555843
"430";0,159875139594078;0,194717819726369
"431";0,478944420814514;0,355300868451498
"432";0,215414807200432;0,195465309467181
"433";0,425502419471741;0,492836676039284
"434";0,775493383407593;0,772019491018301
"435";0,105293653905392;0,0954279331114472
"436";0,27158784866333;0,289522867560056
"437";0,165404200553894;0,167185752265747
"438";0,462453126907349;0,464432564206617
"439";0,784731209278107;0,792076810566259
"440";0,409380048513412;0,425065427309466
"441";0,427159607410431;0,387317787151309
"442";0,600696086883545;0,664133553360746
"443";0,3791843354702;0,359411993507213
"444";0,518090128898621;0,450105891369276
"445";0,909869968891144;0,803413499524442
"446";0,379931777715683;0,379095537039879
"447";0,264252185821533;0,275445391190866
"448";0,510286152362823;0,525601109395817
"449";0,533015489578247;0,542045609618677
"450";0,9169881939888;0,933972902304046
"451";0,705730140209198;0,654914704246037
"452";0,0980986058712006;0,0982932626957335
"453";0,158164754509926;0,123582910765738
"454";0,69578629732132;0,600473404770734
"455";0,427298098802567;0,384701629119263
"456";0,573363363742828;0,555624780257251
"457";0,238113895058632;0,220007480254329
"458";0,207076609134674;0,235829082741475
"459";0,909748017787933;0,905194964624267
"460";0,108619458973408;0,0558116371200109
"461";0,642577350139618;0,524355289008479
"462";0,508426189422607;0,513890656880295
"463";0,243919461965561;0,267472275257812
"464";0,310313075780869;0,23346207134576
"465";0,235339179635048;0,269963878658624
"466";0,185457035899162;0,225364400781473
"467";0,439093917608261;0,490220518007238
"468";0,502995073795319;0,486358539587854
"469";0,423390746116638;0,387317787151309
"470";0,372822642326355;0,360284050337213
"471";0,335308969020844;0,265479002503526
"472";0,324699997901917;0,357543312758024
"473";0,39531746506691;0,35280927750864
"474";0,581379055976868;0,607076145685216
"475";0,677152156829834;0,63946681548441
"476";0,881095290184021;0,867821100481403
"477";0,363226860761642;0,383206687011503
"478";0,523012101650238;0,498318213487435
"479";0,294793993234634;0,284664265221484
"480";0,280679523944855;0,241933480551476
"481";0,62558513879776;0,596860635277454
"482";0,596314430236816;0,520867074146433
"483";0,575633645057678;0,615298395796646
"484";0,397940933704376;0,381088809794165
"485";0,280318975448608;0,256633867114336
"486";0,330937117338181;0,274199583261482
"487";0,366410672664642;0,339603845511495
"488";0,0815049037337303;0,0936838194514468
"489";0,236209288239479;0,221128696178615
"490";0,382495433092117;0,339603845511495
"491";0,573652267456055;0,640214305225222
"492";0,3481625020504;0,382210025718451
"493";0,58515739440918;0,640837190502982
"494";0,712637484073639;0,74324160317034
"495";0,307923674583435;0,288775390277199
"496";0,120302572846413;0,137411240498598
"497";0,378231257200241;0,346206573968022
"498";0,380727708339691;0,361529845808642
"499";0,395622402429581;0,409119207901313
"500";0,390807390213013;0,437149606008462
"501";0,476014316082001;0,513890656880295
"502";0,238421812653542;0,251650697686575
"503";0,075079932808876;0,0752460464743004
"504";0,414344489574432;0,429924017190084
"505";0,227291390299797;0,243303868028002
"506";0,474233895540237;0,504173414829287
"507";0,407026022672653;0,391553491754167
"508";0,486108303070068;0,488476416805193
"509";0,381041646003723;0,380590528979457
"510";0,79889839887619;0,757568213717907
"511";0,370710492134094;0,401519892899462
"512";0,123854711651802;0,139404513252884
"513";0,523320019245148;0,527843553702343
"514";0,187656208872795;0,168057809095747
"515";0,230527400970459;0,243926753305762
"516";0,254835158586502;0,271583400313527
"517";0,119423978030682;0,0773638987757294
"518";0,498278796672821;0,492213790761525
"519";0,25593638420105;0,316556629290062
"520";0,370650857686996;0,362775653738025
"521";0,250108808279037;0,263859480848623
"522";0,49357670545578;0,468543664346422
"523";0,228763699531555;0,254017684166381
"524";0,358127772808075;0,306963991702105
"525";0,361223459243774;0,319048232690874
"526";0,455861657857895;0,462937622098857
"527";0,79201740026474;0,783231575513431
"528";0,682956576347351;0,672854134118703
"529";0,3631811439991;0,380839700531698
"530";0,335349202156067;0,310078480380677
"531";0,24443918466568;0,23931732251943
"532";0,558546602725983;0,60682698659093
"533";0,334807485342026;0,367634243618643
"534";0,869089722633362;0,859225174018318
"535";0,15105052292347;0,130933104047168
"536";0,443901598453522;0,447116007153756
"537";0,448543101549149;0,449483006091516
"538";0,417875856161118;0,472156483671521
"539";0,526726901531219;0,495951164717856
"540";0,271478474140167;0,207798684634326
"541";0,126110047101974;0,135417967744312
"542";0,111810058355331;0,0631618304014409
"543";0,476926803588867;0,488476416805193
"544";0,131606683135033;0,140027410988599
"545";0,373690098524094;0,390806051845174
"546";0,673758029937744;0,656409633895842
"547";0,580105781555176;0,581039020332354
"548";0,128086343407631;0,118599728880023
"549";0,165303319692612;0,258502560321479
"550";0,276453793048859;0,290145777753726
"551";0,429437190294266;0,386570347242316
"552";0,374905347824097;0,357418720752927
"553";0,596662998199463;0,552011960932153
"554";0,16537156701088;0,162077990832889
"555";0,924341976642609;0,960134594746097
"556";0,231843799352646;0,269963878658624
"557";0,882655382156372;0,779494251388919
"558";0,399415224790573;0,378597256225171
"559";0,819401562213898;0,802915168877916
"560";0,0820808634161949;0,0515759325171529
"561";0,399601459503174;0,385822845043549
"562";0,486542165279388;0,557742607642771
"563";0,321804314851761;0,343341219467827
"564";0,448294222354889;0,509779506908671
"565";0,108548015356064;0,10464681960002
"566";0,199193581938744;0,157094808947173
"567";0,307030707597733;0,297371391488013
"568";0,191023036837578;0,189485503662277
"569";0,355249881744385;0,332129072682922
"570";0,887225151062012;0,952659834375479
"571";0,335504084825516;0,305593641599443
"572";0,115586511790752;0,122710853935738
"573";0,9169881939888;0,933972902304046
"574";0,6586052775383;0,602965008171546
"575";0,712020754814148;0,678958556844613
"576";0,525721251964569;0,58390434991664
"577";0,81367701292038;0,83879414074484
"578";0,098040483891964;0,140650308724313
"579";0,479471564292908;0,462439291452331
"580";0,283835262060165;0,294506036987817
"581";0,79201740026474;0,783231575513431
"582";0,775493383407593;0,772019491018301
"583";0,45068034529686;0,565341972476441
"584";0,902500629425049;0,812756965560159
"585";0,561381876468658;0,555251066531732
"586";0,401882976293564;0,426435802328038
"587";0,124419189989567;0,151613308872887
"588";0,383806049823761;0,387068677888842
"589";0,522733211517334;0,522611187806433
"590";0,636801958084106;0,618288280012166
"591";0,620601713657379;0,552510291578679
"592";0,297716915607452;0,287031289075154
"593";0,338214188814163;0,337361413662923
"594";0,335595697164536;0,305593641599443
"595";0,31803959608078;0,306590277976586
"596";0,402565836906433;0,382708356364977
"597";0,119758531451225;0,0939329785457326
"598";0,76346355676651;0,659274963480129
"599";0,413377285003662;0,431169800203558
"600";0,492438524961472;0,482371994079282
"601";0,234909430146217;0,233337479340662
"602";0,250809043645859;0,307836073448015
"603";0,344395160675049;0,370997903849456
"604";0,150957077741623;0,195589901472279
"605";0,237557604908943;0,31257008378149
"606";0,385557651519775;0,405755609960274
"607";0,181628823280334;0,234583287270046
"608";0,411924749612808;0,421328053353134
"609";0,490061044692993;0,527096051503577
"610";0,835154056549072;0,871683128732606
"611";0,724905014038086;0,703500690257897
"612";0,366095662117004;0,381587140440691
"613";0,270831257104874;0,274822468539242
"614";0,549601852893829;0,573937998603164
"615";0,322027951478958;0,34309208528945
"616";0,305654287338257;0,404136050931507
"617";0,335659980773926;0,348199846722308
"618";0,266326874494553;0,272953787790053
"619";0,632062256336212;0,6324903359285
"620";0,330645084381104;0,382085471087217
"621";0,57740181684494;0,593496975046642
"622";0,431908994913101;0,448486394630283
"623";0,501869976520538;0,442008245720898
"624";0,302743643522263;0,283418469750055
"625";0,508998036384583;0,506789572861332
"626";0,299228817224503;0,341347959171495
"627";0,360196858644485;0,366388448147214
"628";0,498119592666626;0,483617826924575
"629";0,665241837501526;0,629126737987461
"630";0,737082600593567;0,713342486940139
"631";0,854792773723602;0,779494251388919
"632";0,409689545631409;0,442008245720898
"633";0,487025082111359;0,460570573329278
"634";0,674890995025635;0,661766566880941
"635";0,545854806900024;0,565341972476441
"636";0,79201740026474;0,783231575513431
"637";0,259943395853043;0,298866333595773
"638";0,300012171268463;0,275943696921482
"639";0,231043145060539;0,240064787344333
"640";0,474480330944061;0,501058926150714
"641";0,317675322294235;0,304472413217202
"642";0,935083389282227;0,958888811732623
"643";0,617627024650574;0,581288191884594
"644";0,529315531253815;0,520244188868673
"645";0,424315959215164;0,394045095154979
"646";0,25669601559639;0,424940822846414
"647";0,409429460763931;0,465055449484376
"648";0,59019136428833;0,667372658960325
"649";0,442840903997421;0,425065427309466
"650";0,445623874664307;0,443254028734372
"651";0,443904459476471;0,390681447382121
"652";0,826198816299438;0,821851309875453
"653";0,845108568668365;0,895228650684656
"654";0,53753274679184;0,561480043888876
"655";0,700608849525452;0,678709385292373
"656";0,553838074207306;0,56658779286378
"657";0,341604441404343;0,268095185451481
"658";0,0744875371456146;0,105020558241449
"659";0,300050467252731;0,372617450420268
"660";0,531994581222534;0,480877051971522
"661";0,415779948234558;0,38308213238027
"662";0,526490449905396;0,558116383658064
"663";0,325149923563004;0,370125847019455
"664";0,458628863096237;0,437274210471514
"665";0,455936819314957;0,456833199372946
"666";0,542958319187164;0,542170164249911
"667";0,868476033210754;0,86321171952689
"668";0,328521490097046;0,296623889289246
"669";0,733662724494934;0,722063067698096
"670";0,23287932574749;0,230970492860857
"671";0,573199450969696;0,5845272351944
"672";0,609619736671448;0,602092951341546
"673";0,391265213489532;0,251152367040049
"674";0,174707412719727;0,157717706682888
"675";0,501136958599091;0,486856870234381
"676";0,451817005872726;0,46156723462233
"677";0,300137639045715;0,372742005051501
"678";0,21329303085804;0,242307231650859
"679";0,819044291973114;0,807026318849541
"680";0,642577350139618;0,681450110413607
"681";0,511355102062225;0,495826610086623
"682";0,279302209615707;0,238818991872904
"683";0,513479948043823;0,471159872210287
"684";0,23800753057003;0,197707753773708
"685";0,0981288403272629;0,127320297180025
"686";0,48373219370842;0,478759174754184
"687";0,302463054656982;0,298741741590675
"688";0,525888323783875;0,603463326360118
"689";0,43242347240448;0,391179778028648
"690";0,178666651248932;0,0490843415742953
"691";0,768520653247833;0,700012475395851
"692";0,126455932855606;0,100411114997162
"693";0,123595386743546;0,136539183668598
"694";0,4869724214077;0,443254028734372
"695";0,156793788075447;0,165067899964318
"696";0,194841250777245;0,162327149927175
"697";0,407969623804092;0,365142640217831
"698";0,440215438604355;0,618911165289926
"699";0,464494317770004;0,490220518007238
"700";0,19411313533783;0,113865706088594
"701";0,446778029203415;0,460819744881518
"702";0,308695733547211;0,254391435265764
"703";0,184014499187469;0,288401651635771
"704";0,172982960939407;0,164320422681461
"705";0,170332819223404;0,165441638605747
"706";0,207784995436668;0,13790955868717
"707";0,288635551929474;0,267347720626578
"708";0,521712899208069;0,547153371051535
"709";0,393440544605255;0,437398777560702
"710";0,517845988273621;0,495826610086623
"711";0,121509991586208;0,126074501708596
"712";0,143255025148392;0,164445002228603
"713";0,253115892410278;0,28815248008353
"714";0,297933906316757;0,40986671010008
"715";0,196410834789276;0,212906446067184
"716";0,421702861785889;0,497819882840909
"717";0,313359081745148;0,299862969972916
"718";0,326575696468353;0,335118981814351
"719";0,59019136428833;0,667372658960325
"720";0,609769940376282;0,621278214059505
"721";0,342480212450027;0,282670992467198
